"etf_tck_cd","tck_iem_cd","mkt_vlu","fc_sec_eng_nm","fc_sec_krl_nm","stk_qty","wht_pct","sec_tp"
VT,"002459.SHE",181397,JA Solar Technology Co. Ltd. Class A,JA Solar Technology Co Ltd,117899,0.0,ST
VT,"600595.SHG",144828,Henan Zhongfu Industry Co. Ltd.,Henan Zhongfu Industrial Co Ltd,423800,0.0,ST
VT,BASGZ.IS,82459,Baskent Dogalgaz Dagitim Gayrimenkul Yatirim Ortakligi AS,-,86013,0.0,-
VT,"3347",227513,Hangzhou Tigermed Consulting Co. Ltd.,TIGERMED,64700,0.0,-
VT,"002815.SHE",39862,Shenzhen Suntak Circuit Technology Co. Ltd. Class A,Shenzhen Suntak Circuit Technology Co Ltd,31000,0.0,ST
VT,"300185.SHE",12183,Tongyu Heavy Industry Co. Ltd. Class A,Tongyu Heavy Industry,51500,0.0,ST
VT,"6200",178130,Insource Co. Ltd.,인소스,32200,0.0,-
VT,"600305.SHG",85985,Jiangsu Hengshun Vinegar Industry Co. Ltd. Class A,Jiangsu Hengshun Vinegar-Industry Co Ltd,86500,0.0,ST
VT,"300633.SHE",157734,Sonoscape Medical Corp. Class A,SonoScape Medical Corp,29000,0.0,ST
VT,"300203.SHE",45921,Focused Photonics Hangzhou Inc. Class A,Focused Photonics Hangzhou Inc,33100,0.0,ST
VT,"6104.TWO",110992,Genesys Logic Inc.,-,36000,0.0,-
VT,LJQQ3.SA,46599,Lojas Quero-Quero SA,-,70026,0.0,-
VT,VIBHA-F,103622,Vibhavadi Medical Center PCL,-,1759979,0.0,-
VT,"6480",190093,Nippon Thompson Co. Ltd.,닛폰톰슨,48100,0.0,-
VT,"300850.SHE",23864,Luoyang Xinqianglian Slewing Bearing Co. Ltd. Class A,Luoyang Xinqianglian Slewing Bearin,11560,0.0,ST
VT,GWA.AX,173686,GWA Group Ltd.,-,108684,0.0,-
VT,"8141",86360,Shinko Shoji Co. Ltd.,신코상사,14700,0.0,-
VT,JAIBALAJI.NS,155689,Jai Balaji Industries Ltd.,-,14927,0.0,-
VT,"0ROZ.L",238388,X-Fab Silicon Foundries SE,-,37322,0.0,-
VT,"688062.SS",157427,Mabwell Shanghai Bioscience Co. Ltd. Class A,-,39601,0.0,-
VT,MARR.MI,180789,Marr Spa,-,13886,0.0,-
VT,"9672",121058,Tokyotokeiba Co. Ltd.,도쿄도경마,4800,0.0,-
VT,"1961",244361,Sanki Engineering Co. Ltd.,산키공업,18400,0.0,-
VT,"688065.SHG",74400,Cathay Biotech Inc.,Cathay Biotech Inc,11931,0.0,ST
VT,"3850",81410,Boryung,보령,11701,0.0,ST
VT,"1407",185879,West Holdings Corp.,웨스트홀딩스,11464,0.0,-
VT,"6419",94659,Mars Group Holdings Corp.,마스그룹홀딩스,4000,0.0,-
VT,"688002.SHG",48309,Raytron Technology Co. Ltd. Class A,Raytron Technology Co Ltd,12578,0.0,ST
VT,MVID.ME,0,M.Video PJSC,-,64788,0.0,-
VT,"688050.SHG",41626,Eyebright Medical Technology Beijing Co. Ltd.,Eyebright Medical Technology Beijing Co Ltd,4134,0.0,ST
VT,"1799",181886,Xinte Energy Co. Ltd.,XINTE ENERGY,175600,0.0,-
VT,ARF,74822,Ashdod Refinery Ltd.,-,4895,0.0,-
VT,GFPT-F,203431,Gfpt Pcl,-,584200,0.0,-
VT,NGI.AX,186414,Navigator Global Investments Ltd.,-,137284,0.0,-
VT,NCK.AX,199516,Nick Scali Ltd.,-,21686,0.0,-
VT,"002081.SHE",27746,Suzhou Gold Mantis Construction Decoration Co. Ltd. Class A,Suzhou Gold Mantis Construction Decoration Co Ltd,66600,0.0,ST
VT,"000735.SHE",71490,Luoniushan Co. Ltd. Class A,Luoniushan Co Ltd,120110,0.0,ST
VT,"300083.SHE",41800,Guangdong Create Century Intelligent Equipment Group Corp. Ltd. Class A,Guangdong Create Century Intelligent Equipment Group Corp Ltd,49700,0.0,ST
VT,"002036.SHE",41208,LianChuang Electronic Technology Co. Ltd. Class A,LianChuang Electronic Technology Co Ltd,44500,0.0,ST
VT,LKOH.ME,0,Lukoil Pjsc,-,169538,0.0,-
VT,-,80720,LISI - PF - 2026,-,3247,0.0,-
VT,"301205.SHE",25667,Linktel Technologies Co. Ltd. Class A,Linktel Technologies Co. Ltd. A,3000,0.0,ST
VT,"002041.SHE",24222,Shandong Denghai Seeds Co. Ltd. Class A,Shandong Denghai Seeds Co Ltd,21800,0.0,ST
VT,"300327.SHE",24504,Sino Wealth Electronic Ltd. Class A,Sino Wealth Electronic Ltd,9075,0.0,ST
VT,-,420,MAXI RENDA FII - TEMP LINE (JUN 2024),-,33571,0.0,-
VT,"002930.SHE",16721,Guangdong Great River Smarter Logistics Co. Ltd. Class A,Guangdong Great River Smarter Logistics Co Ltd Class A,9800,0.0,ST
VT,"000967.SHE",45491,Infore Environment Technology Group Co. Ltd. Class A,Infore Environment Technology Group Co Ltd,78200,0.0,ST
VT,"60980",209139,HL Holdings Corp.,HL홀딩스,8477,0.0,ST
VT,"600004.SHG",56834,Guangzhou Baiyun International Airport Co. Ltd. Class A,Guangzhou Baiyun International Airport Co Ltd,43600,0.0,ST
VT,FXPO.L,77034,Ferrexpo plc,-,135795,0.0,-
VT,"002008.SHE",84874,Han's Laser Technology Industry Group Co. Ltd. Class A,Han'S Laser Tech A,29697,0.0,ST
VT,MYOR.JK,238558,Mayora Indah Tbk PT,-,1663000,0.0,-
VT,"14620",60280,Sung Kwang Bend Co. Ltd.,성광벤드,7218,0.0,ST
VT,HBSA3.SA,130013,Hidrovias do Brasil SA,-,195900,0.0,-
VT,"8160",135876,Kisoji Co. Ltd.,기소지,8400,0.0,-
VT,DELG.TA,219837,Delta Galil Ltd.,-,5243,0.0,-
VT,"600131.SHG",64592,State Grid Information & Communication Co. Ltd. Class A,State Grid Information&Communication Co Ltd,27900,0.0,ST
VT,"6240",120483,Yamashin-Filter Corp.,야마신필터,48551,0.0,-
VT,TKG.JO,205278,Telkom SA SOC Ltd.,-,152632,0.0,-
VT,JDO.AX,209939,Judo Capital Holdings Ltd.,-,250833,0.0,-
VT,"603659.SHG",143772,Shanghai Putailai New Energy Technology Co. Ltd. Class A,Shanghai Putailai New Energy Technology Co.Ltd.,74095,0.0,ST
VT,"603399.SHG",24076,Jinzhou Yongshan Lithium Co. Ltd. Class A,Jinzhou Jixiang Molybdenum Co Ltd,28300,0.0,ST
VT,"300413.SHE",212318,Mango Excellent Media Co. Ltd. Class A,Mango Excellent Media Co Ltd,74026,0.0,ST
VT,"300224.SHE",104178,Yantai Zhenghai Magnetic Material Co. Ltd. Class A,Yantai Zhenghai Magnetic Mat,81900,0.0,ST
VT,"300377.SHE",9334,Shenzhen Ysstech Info-tech Co. Ltd. Class A,Shenzhen Ysstech Info-Tech Co Ltd,13400,0.0,ST
VT,"3738",132032,Vobile Group Ltd.,푸보그룹,828000,0.0,-
VT,HUBC,225174,Hub Power Co. Ltd.,-,384498,0.0,-
VT,CONCHATORO.SN,137609,Vina Concha y Toro SA,-,117757,0.0,-
VT,"688333.SHG",206999,Xi'an Bright Laser Technologies Co. Ltd.,Xi an Bright Laser Tech Co Ltd,31033,0.0,ST
VT,"000815.SHE",32171,MCC Meili Cloud Computing Industry Investment Co. Ltd. Class A,MCC Meili Paper Industry Co Ltd,32600,0.0,ST
VT,"1379",210576,Hokuto Corp.,호쿠토,17800,0.0,-
VT,"000413.SHE",49346,Tunghsu Optoelectronic Technology Co. Ltd. Class A,Tunghsu Optoelectronic Technology Co Ltd,250736,0.0,ST
VT,KRBL.NS,126048,KRBL Ltd.,-,37104,0.0,-
VT,"8079",159971,Shoei Foods Corp.,쇼에이식품,5500,0.0,-
VT,"300357.SHE",36133,Zhejiang Wolwo Bio-Pharmaceutical Co. Ltd. Class A,Zhejiang Wolwo Bio-Pharmaceutical Co Ltd,13000,0.0,ST
VT,"7868",196386,Kosaido Holdings Co. Ltd.,고사이도홀딩스,51000,0.0,-
VT,-,1,Long Well International Holdings Ltd - Interim Line,-,1348000,0.0,-
VT,OCA.NZ,105579,Oceania Healthcare Ltd.,-,327119,0.0,-
VT,TASA4.SA,61350,Forjas Taurus SA Preference Shares,-,29900,0.0,-
VT,"9679.KL",62578,WCT Holdings Bhd.,-,339641,0.0,-
VT,VGI-F,126526,Vgi Pcl,-,3130323,0.0,-
VT,NMMCF,0,NMC Health plc,-,26225,0.0,-
VT,"002249.SHE",18535,Zhongshan Broad Ocean Motor Co. Ltd. Class A,Zhongshan Broad-Ocean Motor Co Ltd,28500,0.0,ST
VT,AW9U.SI,188542,First REIT,-,1043136,0.0,-
VT,"6808",228102,Sun Art Retail Group Ltd.,가오신리테일,1199500,0.0,-
VT,"600903.SHG",35248,Guizhou Gas Group Corp. Ltd. Class A,Guizhou Gas Group Corporation Ltd Class A,41100,0.0,ST
VT,"9308",19141,Inui Global Logistics Co. Ltd.,이누이상선,2647,0.0,-
VT,"1387",108883,China Dili Group,인화상업,1288303,0.0,-
VT,"601001.SHG",192488,Jinneng Holding Shanxi Coal Industry Co. Ltd. Class A,Jinneng Holding Shanxi Coal Industry Co Ltd,84700,0.0,ST
VT,"002797.SHE",99261,First Capital Securities Co. Ltd. Class A,First Capital Securities Co Ltd Class A,141900,0.0,ST
VT,ASUZU.IS,103110,Anadolu Isuzu Otomotiv Sanayi Ve Ticaret AS,-,36120,0.0,-
VT,"600711.SHG",111723,Chengtun Mining Group Co. Ltd. Class A,Chengtun Mining Group Co Ltd,221700,0.0,ST
VT,BWE.OL,137831,BW Energy Ltd.,-,47294,0.0,-
VT,"002837.SHE",124195,Shenzhen Envicool Technology Co. Ltd. Class A,Shenzhen Envicool Technology Co Ltd,42380,0.0,ST
VT,"300702.SHE",23848,Zhejiang Tianyu Pharmaceutical Co. Ltd. Class A,Zhejiang Tianyu Pharmaceutical Co Ltd,9720,0.0,ST
VT,"7220",206653,Musashi Seimitsu Industry Co. Ltd.,무사시정밀,17600,0.0,-
VT,"002032.SHE",101934,Zhejiang Supor Co. Ltd. Class A,Zhejiang Supor Co Ltd,14795,0.0,ST
VT,"002261.SHE",88784,Talkweb Information System Co. Ltd. Class A,Talkweb Information System Co Ltd,58700,0.0,ST
VT,"600380.SHG",73695,Joincare Pharmaceutical Group Industry Co. Ltd. Class A,Joincare Pharmaceutical Group Industry Co Ltd,48000,0.0,ST
VT,"8131",196509,Mitsuuroko Group Holdings Co. Ltd.,미쓰로코그룹홀딩스,17900,0.0,-
VT,VNET,152612,Vnet Group Inc. ADR,브이넷 그룹,72846,0.0,ST
VT,"5727",138737,Toho Titanium Co. Ltd.,도호티타늄,15500,0.0,-
VT,"600079.SHG",141616,Humanwell Healthcare Group Co. Ltd. Class A,Humanwell Healthcare Group Co Ltd,60000,0.0,ST
VT,"600787.SHG",16931,CMST Development Co. Ltd. Class A,CMST Development Co Ltd,25600,0.0,ST
VT,"600863.SHG",134450,Inner Mongolia MengDian HuaNeng Thermal Power Corp. Ltd. Class A,Inner Mongolia MengDian HuaNeng Thermal Power Corp Ltd,210600,0.0,ST
VT,"603915.SHG",85236,Jiangsu Guomao Reducer Co. Ltd. Class A,Jiangsu Guomao Reducer Co Ltd,60300,0.0,ST
VT,"002353.SHE",190343,Yantai Jereh Oilfield Services Group Co. Ltd. Class A,Yantai Jereh Oilfield Services Group Co Ltd,39500,0.0,ST
VT,KMDA,82367,Kamada Ltd.,-,16638,0.0,ST
VT,"7226",148780,Kyokuto Kaihatsu Kogyo Co. Ltd.,교쿠토개발,9500,0.0,-
VT,"600210.SHG",26924,Shanghai Zijiang Enterprise Group Co. Ltd. Class A,Shanghai Zijiang Enterprise Group Co Ltd,36800,0.0,ST
VT,"525",91056,Guangshen Railway Co. Ltd. Class H,광심철도,336000,0.0,-
VT,"603229.SHG",75808,Zhejiang Ausun Pharmaceutical Co. Ltd. Class A,Zhejiang Ausun Pharmaceutical Co Ltd,54886,0.0,ST
VT,"2252",133481,Shanghai MicroPort MedBot Group Co. Ltd.,MEDBOT-B,118500,0.0,-
VT,"4246",107252,Daikyonishikawa Corp.,다이쿄니시카와,24500,0.0,-
VT,"1890",73135,China Kepei Education Group Ltd.,CHINA KEPEI,376000,0.0,-
VT,"601101.SHG",155327,Beijing Haohua Energy Resource Co. Ltd. Class A,Beijing Haohua Energy Resource Co Ltd,122800,0.0,ST
VT,"002567.SHE",85065,Tangrenshen Group Co. Ltd. Class A,Tangrenshen Group Co Ltd,115400,0.0,ST
VT,"0O1O.L",178628,Vetoquinol SA,-,1775,0.0,-
VT,"002340.SHE",134782,GEM Co. Ltd. Class A,GEM Co Ltd,153900,0.0,ST
VT,MEG,131806,Megaworld Corp.,멕 에너지,4417900,0.0,ST
VT,"000089.SHE",42535,Shenzhen Airport Co. Ltd. Class A,Shenzhen Airport Co Ltd,48400,0.0,ST
VT,"603456.SHG",93838,Zhejiang Jiuzhou Pharmaceutical Co. Ltd. Class A,Zhejiang Jiuzhou Pharm Co Ltd,49800,0.0,ST
VT,"4162.KL",166931,British American Tobacco Malaysia Bhd.,-,94900,0.0,-
VT,"600884.SHG",76726,Ningbo Shanshan Co. Ltd. Class A,Ningbo Shanshan Co Ltd,68800,0.0,ST
VT,"002079.SHE",20816,Suzhou Good-Ark Electronics Co. Ltd. Class A,Suzhou Good-Ark Electronics Co Ltd,17800,0.0,ST
VT,DASA3.SA,74168,Diagnosticos da America SA,-,149678,0.0,-
VT,"8923",154761,Tosei Corp.,도세이,10200,0.0,-
VT,"000810.SHE",21785,Skyworth Digital Co. Ltd. Class A,Skyworth Digital Co Ltd,18500,0.0,ST
VT,"8793",67005,NEC Capital Solutions Ltd.,NEC캐피털솔루션,2600,0.0,-
VT,PTM.AX,210479,Platinum Asset Management Ltd.,-,304070,0.0,-
VT,"6278",177818,Union Tool Co.,유니온툴,4500,0.0,-
VT,"002532.SHE",146707,Tianshan Aluminum Group Co. Ltd. Class A,Tianshan Aluminum Group Co Ltd,131700,0.0,ST
VT,"600328.SHG",36893,CNSIG Inner Mongolia Chemical Industry Co. Ltd. Class A,Inner Mongolia Lantai Industrial Co Ltd,39130,0.0,ST
VT,"000848.SHE",29653,Cheng De Lolo Co. Ltd. Class A,He Bei Cheng De LoLo Co Ltd,27440,0.0,ST
VT,"600740.SHG",110577,Shanxi Coking Co. Ltd. Class A,ShanXi Coking Co Ltd,205090,0.0,ST
VT,"300601.SHE",120748,Shenzhen Kangtai Biological Products Co. Ltd. Class A,Shenzhen Kangtai Biological Products Co Ltd,56271,0.0,ST
VT,"105630",108410,Hansae Co. Ltd.,한세실업,7440,0.0,ST
VT,GRND3.SA,183203,Grendene SA,-,177800,0.0,-
VT,SMRTG.E,151315,Smart Gunes Enerjisi Teknolojileri ArGE Uretim Sanayi ve Ticaret AS,-,93420,0.0,-
VT,"002153.SHE",87859,Beijing Shiji Information Technology Co. Ltd. Class A,Beijing Shiji Information Technology Co Ltd,111723,0.0,ST
VT,"6035",23427,IR Japan Holdings Ltd.,아이알재팬홀딩스,3100,0.0,-
VT,"600872.SHG",63634,Jonjee Hi-Tech Industrial And Commercial Holding Co. Ltd. Class A,Jonjee Hi-tech Industrial and Commercial Holding Co Ltd,20400,0.0,ST
VT,E0E.F,233833,Ariston Holding NV,-,56751,0.0,-
VT,DOHOME-F,189812,Dohome PCL,-,678873,0.0,-
VT,"603129.SHG",72480,Zhejiang Cfmoto Power Co. Ltd. Class A,Zhejiang CFMoto Power Co Ltd,3700,0.0,ST
VT,"1820",102321,Samwha Capacitor Co. Ltd.,삼화콘덴서,3429,0.0,ST
VT,"600271.SHG",216631,Aisino Corp. Class A,Aisino Corp,214300,0.0,ST
VT,GCT.TA,106005,G City Ltd.,-,45132,0.0,-
VT,LSNGP.ME,0,Lenenergo PJSC Preference Shares,-,65770,0.0,-
VT,"603939.SHG",205478,Yifeng Pharmacy Chain Co. Ltd. Class A,Yifeng Pharmacy,60933,0.0,ST
VT,"278280",112200,Chunbo Co. Ltd.,천보,2163,0.0,ST
VT,"600609.SHG",71172,Shenyang Jinbei Automotive Co. Ltd.,Shenyang Jinbei Automotive Co Ltd,149400,0.0,ST
VT,BSS.MI,74215,Biesse SPA,-,6496,0.0,-
VT,"601825.SHG",123348,Shanghai Rural Commercial Bank Co. Ltd. Class A,Shanghai Rural Commercial Bank Co Ltd,133500,0.0,ST
VT,PPL,109695,Pakistan Petroleum Ltd.,피피엘,260712,0.0,ST
VT,"603989.SHG",23146,Hunan Aihua Group Co. Ltd. Class A,Hunan Aihua Group Co Ltd,12000,0.0,ST
VT,"6547.TWO",241068,Medigen Vaccine Biologics Corp.,-,142287,0.0,-
VT,"3993",236818,PKSHA Technology Inc.,파쿠샤테크놀로지,10652,0.0,-
VT,"000552.SHE",153585,Gansu Energy Chemical Co. Ltd. Class A,Gansu Jingyuan Coal Industry and Electricity Power Co Ltd,321500,0.0,ST
VT,"002254.SHE",85164,Tayho Advanced Materials Group Co. Ltd. Class A,Yantai Tayho Advanced Materials Co Ltd,70000,0.0,ST
VT,"2777",79460,Guangzhou R&F Properties Co. Ltd. Class H,광주부력부동산,707400,0.0,-
VT,"002312.SHE",72083,Sichuan Development Lomon Co. Ltd. Class A,Sichuan Development Lomon Co Ltd,77900,0.0,ST
VT,P1Z.SW,158670,PATRIZIA SE,-,20904,0.0,-
VT,"002155.SHE",169940,Hunan Gold Corp. Ltd. Class A,Hunan Gold Corp Ltd,68600,0.0,ST
VT,"323990",70274,Vaxcell-Bio Therapeutics Co. Ltd.,박셀바이오,6522,0.0,ST
VT,"0F6L.L",222363,Etablissements Maurel et Prom SA,-,34462,0.0,-
VT,"000507.SHE",83302,Zhuhai Port Co. Ltd. Class A,Zhuhai Port Co Ltd,136800,0.0,ST
VT,"000738.SHE",133475,AECC Aero-Engine Control Co. Ltd. Class A,Aecc Aero Engine Control Co Ltd,48400,0.0,ST
VT,REG.AX,192735,Regis Healthcare Ltd.,-,66335,0.0,-
VT,"3836",178523,Avant Group Corp.,아반트그룹,20800,0.0,-
VT,"7130",155085,Yamae Group Holdings Co. Ltd.,야마에그룹홀딩스,10000,0.0,-
VT,GLYHO.E,92599,Global Yatirim Holding AS,-,208100,0.0,-
VT,"6809",67823,Toa Corp./Hyogo,TOA,9800,0.0,-
VT,"603650.SHG",105114,Red Avenue New Materials Group Co. Ltd. Class A,Red Avenue New Materials Group Co Ltd,25900,0.0,ST
VT,"000987.SHE",41486,Guangzhou Yuexiu Capital Holdings Group Co. Ltd. Class A,Guangzhou Friendship Group Co Ltd,60871,0.0,ST
VT,"000628.SHE",102322,Chengdu Hi-tech Development Co. Ltd.,ChengDu Hi-Tech Development Co Ltd,16900,0.0,ST
VT,"3678",17237,Media Do Co. Ltd.,미디어두,1830,0.0,-
VT,"8892",70624,ES-Con Japan Ltd.,일본에스콘,10700,0.0,-
VT,"002120.SHE",35242,Yunda Holding Co. Ltd. Class A,YUNDA Holding Co Ltd,33146,0.0,ST
VT,"95720",29148,Woongjin Thinkbig Co. Ltd.,웅진씽크빅,19007,0.0,ST
VT,ZAMP3,86001,Zamp SA,-,128544,0.0,-
VT,"002478.SHE",76540,Jiangsu Changbao Steeltube Co. Ltd.,Jiangsu Changbao Steeltube Co Ltd,111900,0.0,ST
VT,SVR.AX,59615,Solvar Ltd.,-,78326,0.0,-
VT,"900941.SHG",54994,Eastern Communications Co. Ltd. Class B,Eastern Communications Co Ltd B,175800,0.0,ST
VT,"299900",74411,Wysiwyg Studios Co. Ltd.,위지윅스튜디오,61836,0.0,ST
VT,"2484",64415,Demae-Can Co. Ltd.,데마에-칸,46700,0.0,-
VT,-,0,REAL NUTRICEUTICAL GROUP LTD - INTERIM,-,143000,0.0,-
VT,"300212.SHE",46619,Beijing E-Hualu Information Technology Co. Ltd. Class A,Beijing E Hualu Info Tech,20228,0.0,ST
VT,EHL.AX,115304,Emeco Holdings Ltd.,-,242499,0.0,-
VT,"600536.SHG",144439,China National Software & Service Co. Ltd. Class A,China National Software & Service Co Ltd,35100,0.0,ST
VT,"4326",75797,Intage Holdings Inc.,인테이지홀딩스,8100,0.0,-
VT,"000937.SHE",140660,Jizhong Energy Resources Co. Ltd. Class A,Jizhong Energy Resources Co Ltd,152500,0.0,ST
VT,"1238",48951,Powerlong Real Estate Holdings Ltd.,보룡부동산,660000,0.0,-
VT,"300696.SHE",24096,Chengdu ALD Aviation Manufacturing Corp. Class A,Chengdu ALD Aviation Manufacturing Corp,9900,0.0,ST
VT,CKL1,0,Irish Bank Resolution Corp. Ltd.,-,14385,0.0,-
VT,"667",88620,China East Education Holdings Ltd.,CHINA EAST EDU,306500,0.0,-
VT,"6993",123079,Blue Moon Group Holdings Ltd.,BLUE MOON GROUP,466000,0.0,-
VT,"601918.SHG",198606,China Coal Xinji Energy Co. Ltd. Class A,China Coal Xinji Energy Co Ltd,148200,0.0,ST
VT,"601000.SHG",94357,TangShan Port Group Co. Ltd. Class A,Tangshan Port Group Co Ltd,145900,0.0,ST
VT,"000030.SHE",14453,FAWER Automotive Parts Co. Ltd. Class A,FAWER Automotive Parts Ltd Co,21400,0.0,ST
VT,"2518",108604,Autohome Inc. Class A,AUTOHOME-S,16144,0.0,-
VT,"603565.SHG",109978,Shanghai Zhonggu Logistics Co. Ltd. Class A,Shanghai Zhonggu Logistics Co Ltd,91464,0.0,ST
VT,"000676.SHE",53335,Genimous Technology Co. Ltd. Class A,Genimous Technology Co Ltd,64200,0.0,ST
VT,"000671.SZ",0,Yango Group Co. Ltd. Class A,-,100500,0.0,-
VT,"3046",241312,JINS Holdings Inc.,진스홀딩스,9900,0.0,-
VT,"601877.SHG",91986,Zhejiang Chint Electrics Co. Ltd. Class A,Zhejiang Chint Electrics Co,35100,0.0,ST
VT,LSIP.JK,35857,Perusahaan Perkebunan London Sumatra Indonesia Tbk PT,-,725400,0.0,-
VT,"6349",180585,Komori Corp.,고모리,21300,0.0,-
VT,"7128",92729,MARUKA FURUSATO Corp.,후루사토마루카홀딩스,6900,0.0,-
VT,"3459",152786,Samty Residential Investment Corp.,삼티레지덴셜리츠,233,0.0,-
VT,TIPH-F,211470,Dhipaya Group Holdings PCL,-,288000,0.0,-
VT,"688516.SHG",56091,Wuxi Autowell Technology Co. Ltd. Class A,Wuxi Autowell Technology Co Ltd,9749,0.0,ST
VT,"1938",133447,Nippon Rietec Co. Ltd.,닛폰리텍,17000,0.0,-
VT,"600329.SHG",137240,Tianjin Pharmaceutical Da Re Tang Group Corp. Ltd. Class A,Tianjin Zhongxin Pharmaceutical Group Corp Ltd,30800,0.0,ST
VT,EZTC3.SA,136251,Ez Tec Empreendimentos e Participacoes S/A,-,58861,0.0,-
VT,"600307.SHG",72248,Gansu Jiu Steel Group Hongxing Iron & Steel Co. Ltd. Class A,Gansu Jiu Steel Group Hongxing Iron & Steel Co Ltd,445600,0.0,ST
VT,"000831.SHE",124386,China Rare Earth Resources And Technology Co. Ltd. Class A,China Minmetals Rare Earth Co Ltd,35700,0.0,ST
VT,"9052",179371,Sanyo Electric Railway Co. Ltd.,산요전철,13481,0.0,-
VT,"300003.SHE",155322,Lepu Medical Technology Beijing Co. Ltd. Class A,Lepu Medical Tech Beijing,76100,0.0,ST
VT,"6744",128739,Nohmi Bosai Ltd.,노미방재,8500,0.0,-
VT,PS-F,25119,Pruksa Real Estate PCL,-,210700,0.0,-
VT,"002400.SHE",40678,Guangdong Advertising Group Co. Ltd. Class A,Guangdong Advertising Co Ltd,61100,0.0,ST
VT,"8585",230145,Orient Corp.,오리엔트,35850,0.0,-
VT,"8541",150848,Ehime Bank Ltd.,에히메은행,18400,0.0,-
VT,"7744",230335,Noritsu Koki Co. Ltd.,노리쓰코키,8300,0.0,-
VT,"300026.SHE",44901,Tianjin Chase Sun Pharmaceutical Co. Ltd. Class A,Tianjin Chase Sun Pharmaceutical Co Ltd,107100,0.0,ST
VT,"6789",56525,Roland DG Corp.,롤랜드디지,1700,0.0,-
VT,"300763.SHE",84384,Ginlong Technologies Co. Ltd. Class A,Ningbo Ginlong Technologies Co Ltd Class A,14755,0.0,ST
VT,"000818.SHE",72088,Hangjin Technology Co. Ltd. Class A,Hangjin Technology Co Ltd,23800,0.0,ST
VT,"688017.SHG",72364,Leader Harmonious Drive Systems Co. Ltd. Class A,Leader Harmonious Drive Systems Co Ltd,6430,0.0,ST
VT,BMTR.JK,115713,Global Mediacom Tbk PT,-,8690900,0.0,-
VT,LWSA3.SA,182599,LWSA SA,-,252037,0.0,-
VT,"603882.SHG",66529,Guangzhou Kingmed Diagnostics Group Co. Ltd. Class A,Guangzhou Kingmed Diagnostics Group Co Ltd,17800,0.0,ST
VT,"002373.SHE",16679,China TransInfo Technology Co. Ltd. Class A,China TransInfo Technology Co Ltd,13400,0.0,ST
VT,"600755.SHG",98655,Xiamen ITG Group Corp. Ltd. Class A,Xiamen ITG Group Corp Ltd,100000,0.0,ST
VT,"3668",70789,COLOPL Inc.,고로푸라,17400,0.0,-
VT,Z25.SI,100799,Yanlord Land Group Ltd.,-,312100,0.0,-
VT,"3465",79006,Ki-Star Real Estate Co. Ltd.,케이아이스타부동산,3600,0.0,-
VT,"002484.SHE",29847,Nantong Jianghai Capacitor Co. Ltd. Class A,Nantong Jianghai Capacitor Co Ltd,16400,0.0,ST
VT,"9970",148330,Youngone Holdings Co. Ltd.,영원무역홀딩스,2479,0.0,ST
VT,"1681",227635,Consun Pharmaceutical Group Ltd.,강신의약,320000,0.0,-
VT,ADMIE.AT,228614,Holding Co. ADMIE IPTO SA,-,98417,0.0,-
VT,"235980",45396,MedPacto Inc.,메드팩토,8845,0.0,ST
VT,"002386.SHE",24362,Yibin Tianyuan Group Co. Ltd. Class A,Yibin Tianyuan Group Co Ltd,46394,0.0,ST
VT,OGDC,207887,Oil & Gas Development Co. Ltd.,-,428242,0.0,-
VT,TUYA,232123,Tuya Inc. ADR,투야,135745,0.0,ST
VT,"601233.SHG",127226,Tongkun Group Co. Ltd. Class A,TongKun Group Co Ltd,58000,0.0,ST
VT,"000078.SHE",69767,Shenzhen Neptunus Bioengineering Co. Ltd. Class A,Shenzhen Neptunus Bioengineering Co Ltd,239600,0.0,ST
VT,"7512",106171,Aeon Hokkaido Corp.,이온홋카이도,18800,0.0,-
VT,"600649.SHG",74290,Shanghai SMI Holding Co. Ltd. Class A,Shanghai SMI Holding Co Ltd,162900,0.0,ST
VT,"002085.SHE",135226,Zhejiang Wanfeng Auto Wheel Co. Ltd. Class A,Zhejiang Wanfeng Auto Wheel Co Ltd,74500,0.0,ST
VT,TPIPL-F,192673,TPI Polene PCL,-,5354300,0.0,-
VT,"6644",99781,Osaki Electric Co. Ltd.,오사키전기,22800,0.0,-
VT,ALOKTEXT.BO,233071,Alok Industries Ltd.,-,698351,0.0,-
VT,"002123.SHE",30209,Montnets Cloud Technology Group Co. Ltd. Class A,Montnets Cloud Technology Group Co Ltd,31300,0.0,ST
VT,"601858.SHG",31439,China Science Publishing & Media Ltd. Class A,China Science Publishing & Media Ltd,12000,0.0,ST
VT,PTG-F,42685,PTG Energy PCL,-,190400,0.0,-
VT,"69960",217910,Hyundai Department Store Co. Ltd.,현대백화점,6181,0.0,ST
VT,"600655.SHG",90099,Shanghai Yuyuan Tourist Mart Group Co. Ltd. Class A,Shanghai Yuyuan Tourist Mart Co Ltd,127300,0.0,ST
VT,"600267.SHG",66262,Zhejiang Hisun Pharmaceutical Co. Ltd.,Zhejiang Hisun Pharmaceutical Co Ltd,68700,0.0,ST
