"etf_tck_cd","ediv_dt","ddn_amt","aed_stkp_ddn_amt","ddn_bse_dt","ddn_pym_dt","pba_dt","ddn_pym_fcy_cd"
FBK,"20230508",0.15,0.15,"20230509","20230523","20230428",Quarterly
FBK,"20230206",0.15,0.15,"20230207","20230221","20230126",Quarterly
FBK,"20221108",0.13,0.13,"20221109","20221123","20221028",Quarterly
FBK,"20230811",0.15,0.15,"20230814","20230905","20230802",Quarterly
FBNC,"20240628",0.22,0.22,"20240630","20240725","20240614",Quarterly
FBNC,"20230629",0.22,0.22,"20230630","20230725","20230615",Quarterly
FBNC,"20230929",0.22,0.22,"20230930","20231025","20230915",Quarterly
FBNC,"20231228",0.22,0.22,"20231231","20240125","20231215",Quarterly
FBNC,"20220929",0.22,0.22,"20220930","20221025","20220915",Quarterly
FBNC,"20230330",0.22,0.22,"20230331","20230425","20230315",Quarterly
FBNC,"20240327",0.22,0.22,"20240331","20240425","20240315",Quarterly
FBNC,"20221229",0.22,0.22,"20221231","20230125","20221215",Quarterly
FBY,"20230908",0.2824,0.2824,"20230911","20230918","20230907",Monthly
FBY,"20231006",0.4505,0.4505,"20231010","20231016","20231005",Monthly
FBY,"20240404",1.1705,1.1705,"20240405","20240408","20231215",Monthly
FBY,"20240105",0.9865,0.9865,"20240108","20240109","20231215",Monthly
FBY,"20240606",0.6919,0.6919,"20240606","20240607","20231215",Monthly
FBY,"20240306",1.1787,1.1787,"20240307","20240308","20231215",Monthly
FBY,"20240807",0.7936,0.7936,"20240807","20240808","20231215",Monthly
FBY,"20240705",0.7033,0.7033,"20240705","20240708","20231215",Monthly
FBY,"20240506",0.8978,0.8978,"20240507","20240508","20231215",Monthly
FBY,"20231207",0.5954,0.5954,"20231208","20231213","20231206",Monthly
FBY,"20240207",1.1757,1.1757,"20240208","20240209","20231215",Monthly
FBY,"20231108",0.4816,0.4816,"20231109","20231116","20231107",Monthly
FCBC,"20240509",0.29,0.29,"20240510","20240524","20240423",Quarterly
FCBC,"20230810",0.29,0.29,"20230811","20230825","20230725",Quarterly
FCBC,"20221103",0.29,0.29,"20221104","20221118","20221025",Quarterly
FCBC,"20230511",0.29,0.29,"20230512","20230526","20230425",Quarterly
FCBC,"20231109",0.29,0.29,"20231110","20231124","20231024",Quarterly
FCBC,"20230209",0.29,0.29,"20230210","20230224","20230124",Quarterly
FCBC,"20240208",0.29,0.29,"20240209","20240223","20240123",Quarterly
FCBC,"20240809",0.31,0.31,"20240809","20240823","20240723",Quarterly
FDP,"20240515",0.25,0.25,"20240516","20240607","20240430",Quarterly
FDP,"20221115",0.15,0.15,"20221116","20221209","20221101",Quarterly
FDP,"20220816",0.15,0.15,"20220817","20220909","20220802",Quarterly
FDP,"20230516",0.2,0.2,"20230517","20230609","20230502",Quarterly
FDP,"20240306",0.25,0.25,"20240307","20240329","20240223",Quarterly
FDP,"20230307",0.15,0.15,"20230308","20230331","20230221",Quarterly
FDP,"20231114",0.2,0.2,"20231115","20231208","20231031",Quarterly
FDP,"20230816",0.2,0.2,"20230817","20230908","20230802",Quarterly
FERG,"20240314",0.79,0.79,"20240315","20240507","20240305",Quarterly
FERG,"20230615",0.75,0.75,"20230616","20230804","20230606",Quarterly
FERG,"20231214",0.79,0.79,"20231215","20240206","20230105",Quarterly
FERG,"20221215",0.75,0.75,"20221216","20230203","20221206",Quarterly
FERG,"20240614",0.79,0.79,"20240614","20240731","20240604",Quarterly
FERG,"20230316",0.75,0.75,"20230317","20230505","20230307",Quarterly
FERG,"20221027",1.91,1.91,"20221028","20221208","20220927",SemiAnnual
FERG,"20231005",0.75,0.75,"20231006","20231115","20230926",Quarterly
FFC,"20240724",0.088,0.088,"20240724","20240731","20240418",Monthly
FFC,"20240123",0.0815,0.0815,"20240124","20240131","20231211",Monthly
FFC,"20230622",0.087,0.087,"20230623","20230630","20230420",Monthly
FFC,"20240522",0.088,0.088,"20240523","20240531","20240418",Monthly
FFC,"20231023",0.0815,0.0815,"20231024","20231031","20230719",Monthly
FFC,"20240221",0.0838,0.0838,"20240222","20240229","20240119",Monthly
FFC,"20221221",0.1,0.1,"20221222","20221230","20221209",Monthly
FFC,"20230217",0.093,0.093,"20230221","20230228","20230120",Monthly
FFC,"20220823",0.1075,0.1075,"20220824","20220831","20220721",Monthly
FFC,"20230522",0.087,0.087,"20230523","20230531","20230420",Monthly
FFC,"20230823",0.0815,0.0815,"20230824","20230831","20230719",Monthly
FFC,"20231121",0.0815,0.0815,"20231122","20231130","20231019",Monthly
FFC,"20240621",0.088,0.088,"20240621","20240628","20240418",Monthly
FFC,"20221121",0.1,0.1,"20221122","20221130","20220929",Monthly
FFC,"20230721",0.087,0.087,"20230724","20230731","20230420",Monthly
FFC,"20230123",0.1,0.1,"20230124","20230131","20221209",Monthly
FFC,"20231220",0.0815,0.0815,"20231221","20231229","20231211",Monthly
FFC,"20240320",0.0838,0.0838,"20240321","20240328","20240119",Monthly
FFC,"20220922",0.1075,0.1075,"20220923","20220930","20220721",Monthly
FFC,"20230323",0.093,0.093,"20230324","20230331","20230120",Monthly
FFC,"20240422",0.0838,0.0838,"20240423","20240430","20240119",Monthly
FFC,"20230420",0.093,0.093,"20230421","20230428","20230120",Monthly
FFC,"20230921",0.0815,0.0815,"20230922","20230929","20230719",Monthly
FFC,"20221021",0.1,0.1,"20221024","20221031","20220929",Monthly
FFIC,"20230907",0.22,0.22,"20230908","20230929","20230815",Quarterly
FFIC,"20230601",0.22,0.22,"20230602","20230623","20230516",Quarterly
FFIC,"20230309",0.22,0.22,"20230310","20230331","20230223",Quarterly
FFIC,"20231207",0.22,0.22,"20231208","20231222","20231121",Quarterly
FFIC,"20220901",0.22,0.22,"20220902","20220930","20220816",Quarterly
FFIC,"20221208",0.22,0.22,"20221209","20221223","20221122",Quarterly
FFIC,"20240308",0.22,0.22,"20240311","20240322","20240227",Quarterly
FFIC,"20240610",0.22,0.22,"20240610","20240621","20240529",Quarterly
FHB,"20231117",0.26,0.26,"20231120","20231201","20231018",Quarterly
FHB,"20230818",0.26,0.26,"20230821","20230901","20230719",Quarterly
FHB,"20240517",0.26,0.26,"20240520","20240531","20240424",Quarterly
FHB,"20240215",0.26,0.26,"20240216","20240301","20240124",Quarterly
FHB,"20230216",0.26,0.26,"20230217","20230303","20230125",Quarterly
FHB,"20230519",0.26,0.26,"20230522","20230602","20230426",Quarterly
FHB,"20220819",0.26,0.26,"20220822","20220902","20220727",Quarterly
FHB,"20221118",0.26,0.26,"20221121","20221202","20221026",Quarterly
FHN,"20231214",0.15,0.15,"20231215","20240102","20231024",Quarterly
FHN,"20240614",0.15,0.15,"20240614","20240701","20240423",Quarterly
FHN,"20220908",0.15,0.15,"20220909","20221003","20220726",Quarterly
FHN,"20240314",0.15,0.15,"20240315","20240401","20240123",Quarterly
FHN,"20230914",0.15,0.15,"20230915","20231002","20230725",Quarterly
FHN,"20221215",0.15,0.15,"20221216","20230103","20221025",Quarterly
FHN,"20230615",0.15,0.15,"20230616","20230703","20230425",Quarterly
FHN,"20230316",0.15,0.15,"20230317","20230403","20230124",Quarterly
FIBK,"20231103",0.47,0.47,"20231106","20231116","20231025",Quarterly
FIBK,"20230505",0.47,0.47,"20230508","20230518","20230425",Quarterly
FIBK,"20230206",0.47,0.47,"20230207","20230217","20230126",Quarterly
FIBK,"20221107",0.47,0.47,"20221108","20221118","20221024",Quarterly
FIBK,"20240805",0.47,0.47,"20240805","20240815","20240724",Quarterly
FIBK,"20240503",0.47,0.47,"20240506","20240516","20240424",Quarterly
FIBK,"20240208",0.47,0.47,"20240209","20240219","20240126",Quarterly
FIBK,"20230804",0.47,0.47,"20230807","20230817","20230725",Quarterly
FIP,"20230807",0.03,0.03,"20230808","20230815","20230725",Quarterly
FIP,"20231108",0.03,0.03,"20231109","20231116","20231026",Quarterly
FIP,"20240326",0.03,0.03,"20240327","20240405","20240229",Quarterly
FIP,"20230512",0.03,0.03,"20230515","20230526","20230502",Quarterly
FIP,"20230313",0.03,0.03,"20230314","20230328","20230301",Quarterly
FIP,"20240812",0.03,0.03,"20240812","20240820","20240801",Quarterly
FIP,"20221111",0.03,0.03,"20221114","20221128","20221101",Other
FIP,"20240516",0.03,0.03,"20240517","20240529","20240507",Quarterly
FIS,"20231207",0.52,0.52,"20231208","20231222","20231019",Quarterly
FIS,"20230907",0.52,0.52,"20230908","20230922","20230720",Quarterly
FIS,"20240307",0.36,0.36,"20240308","20240322","20240226",Quarterly
FIS,"20230608",0.52,0.52,"20230609","20230623","20230420",Quarterly
FIS,"20221208",0.47,0.47,"20221209","20221223","20221020",Quarterly
FIS,"20240610",0.36,0.36,"20240610","20240624","20240425",Quarterly
FIS,"20220915",0.47,0.47,"20220916","20220930","20220721",Quarterly
FIS,"20230309",0.52,0.52,"20230310","20230324","20230126",Quarterly
FISI,"20230614",0.3,0.3,"20230615","20230703","20230524",Quarterly
FISI,"20230913",0.3,0.3,"20230914","20231002","20230821",Quarterly
FISI,"20221215",0.29,0.29,"20221216","20230103","20221121",Quarterly
FISI,"20240614",0.3,0.3,"20240614","20240702","20240522",Quarterly
FISI,"20230315",0.3,0.3,"20230316","20230403","20230217",Quarterly
FISI,"20240314",0.3,0.3,"20240315","20240402","20240213",Quarterly
FISI,"20231213",0.3,0.3,"20231214","20240102","20231115",Quarterly
FISI,"20220915",0.29,0.29,"20220916","20221003","20220822",Quarterly
FIX,"20220817",0.14,0.14,"20220818","20220829","20220727",Quarterly
FIX,"20230816",0.225,0.225,"20230817","20230828","20230726",Quarterly
FIX,"20230309",0.175,0.175,"20230310","20230321","20230222",Quarterly
FIX,"20240307",0.25,0.25,"20240308","20240319","20240222",Quarterly
FIX,"20240812",0.3,0.3,"20240812","20240823","20240725",Quarterly
FIX,"20231115",0.25,0.25,"20231116","20231127","20231026",Quarterly
FIX,"20240510",0.3,0.3,"20240513","20240524","20240425",Quarterly
FIX,"20230517",0.2,0.2,"20230518","20230529","20230426",Quarterly
FIX,"20221116",0.15,0.15,"20221117","20221128","20221026",Quarterly
FIZZ,"20240624",3.25,3.25,"20240624","20240724","20240612",Other
FLIC,"20231229",0.21,0.21,"20240102","20240111","20231215",Quarterly
FLIC,"20240710",0.21,0.21,"20240710","20240718","20240628",Quarterly
FLIC,"20231010",0.21,0.21,"20231011","20231019","20230929",Quarterly
FLIC,"20221230",0.21,0.21,"20230103","20230112","20221216",Quarterly
FLIC,"20230315",0.21,0.21,"20230316","20230324","20230303",Quarterly
FLIC,"20221011",0.21,0.21,"20221012","20221021","20220930",Quarterly
FLIC,"20230711",0.21,0.21,"20230712","20230720","20230630",Quarterly
FLIC,"20240312",0.21,0.21,"20240313","20240321","20240229",Quarterly
FLO,"20230302",0.22,0.22,"20230303","20230317","20230217",Quarterly
FLO,"20240229",0.23,0.23,"20240301","20240315","20240216",Quarterly
FLO,"20230607",0.23,0.23,"20230608","20230622","20230525",Quarterly
FLO,"20240606",0.24,0.24,"20240606","20240620","20240523",Quarterly
FLO,"20221201",0.22,0.22,"20221202","20221216","20221118",Quarterly
FLO,"20230831",0.23,0.23,"20230901","20230915","20230818",Quarterly
FLO,"20220901",0.22,0.22,"20220902","20220916","20220819",Quarterly
FLO,"20231130",0.23,0.23,"20231201","20231215","20231116",Quarterly
FLS,"20230921",0.2,0.2,"20230922","20231006","20230816",Quarterly
FLS,"20230622",0.2,0.2,"20230623","20230707","20230531",Quarterly
FLS,"20240327",0.21,0.21,"20240328","20240412","20240220",Quarterly
FLS,"20230323",0.2,0.2,"20230324","20230407","20230301",Quarterly
FLS,"20240628",0.21,0.21,"20240628","20240712","20240520",Quarterly
FLS,"20231228",0.2,0.2,"20231229","20240112","20231212",Quarterly
FLS,"20221229",0.2,0.2,"20221230","20230113","20221212",Quarterly
FLS,"20220929",0.2,0.2,"20220930","20221014","20220822",Quarterly
FMAO,"20231005",0.21,0.21,"20231006","20231020","20230926",Quarterly
FMAO,"20220923",0.21,0.21,"20220926","20221020","20220916",Quarterly
FMAO,"20221229",0.21,0.21,"20221230","20230120","20221220",Quarterly
FMAO,"20231228",0.22,0.22,"20231229","20240120","20231219",Quarterly
FMAO,"20240327",0.22,0.22,"20240329","20240420","20240319",Quarterly
FMAO,"20230706",0.21,0.21,"20230707","20230720","20230627",Quarterly
FMAO,"20230330",0.21,0.21,"20230401","20230420","20230321",Quarterly
FMAO,"20240705",0.22,0.22,"20240705","20240720","20240625",Quarterly
FMC,"20231228",0.58,0.58,"20231229","20240118","20231215",Quarterly
FMC,"20221229",0.58,0.58,"20221230","20230119","20221214",Quarterly
FMC,"20220929",0.53,0.53,"20220930","20221020","20220715",Quarterly
FMC,"20240628",0.58,0.58,"20240628","20240718","20240430",Quarterly
FMC,"20230629",0.58,0.58,"20230630","20230720","20230427",Quarterly
FMC,"20230330",0.58,0.58,"20230331","20230420","20230224",Quarterly
FMC,"20230928",0.58,0.58,"20230929","20231019","20230721",Quarterly
FMC,"20240327",0.58,0.58,"20240328","20240418","20240227",Quarterly
FR,"20230330",0.32,0.32,"20230331","20230417","20230208",Quarterly
FR,"20240327",0.37,0.37,"20240328","20240415","20240207",Quarterly
FR,"20231228",0.32,0.32,"20231229","20240116","20231101",Quarterly
FR,"20230928",0.32,0.32,"20230929","20231016","20230803",Quarterly
FR,"20220929",0.295,0.295,"20220930","20221017","20220805",Quarterly
FR,"20230629",0.32,0.32,"20230630","20230717","20230503",Quarterly
FR,"20240628",0.37,0.37,"20240628","20240715","20240430",Quarterly
FR,"20221229",0.295,0.295,"20221231","20230117","20221101",Quarterly
FRO,"20220915",0.15,0.15,"20220916","20221003","20220825",Quarterly
FRO,"20231214",0.3,0.3,"20231215","20231229","20231129",Quarterly
FRO,"20240314",0.37,0.37,"20240315","20240327","20240228",Quarterly
FRO,"20230315",1.07,1.07,"20230316","20230331","20230228",Quarterly
FRO,"20240614",0.62,0.62,"20240614","20240628","20240529",Quarterly
FRO,"20230914",0.8,0.8,"20230915","20230929","20230823",Quarterly
FRO,"20230615",0.7,0.7,"20230616","20230630","20230531",Quarterly
FRT,"20240312",1.09,1.09,"20240313","20240415","20240212",Quarterly
FRT,"20230310",1.08,1.08,"20230313","20230417","20230208",Quarterly
FRT,"20230621",1.08,1.08,"20230622","20230717","20230504",Quarterly
FRT,"20221230",1.08,1.08,"20230103","20230117","20221103",Quarterly
FRT,"20231229",1.09,1.09,"20240102","20240116","20231102",Quarterly
FRT,"20240621",1.09,1.09,"20240621","20240715","20240502",Quarterly
FRT,"20230921",1.09,1.09,"20230922","20231016","20230802",Quarterly
FRT,"20220921",1.08,1.08,"20220922","20221017","20220804",Quarterly
FSP,"20240418",0.01,0.01,"20240419","20240509","20240405",Quarterly
FSP,"20240719",0.01,0.01,"20240719","20240808","20240705",Quarterly
FSP,"20230720",0.01,0.01,"20230721","20230810","20230707",Quarterly
FSP,"20240125",0.01,0.01,"20240126","20240215","20240112",Quarterly
FSP,"20231019",0.01,0.01,"20231020","20231109","20231006",Quarterly
FSP,"20230420",0.01,0.01,"20230421","20230511","20230407",Quarterly
FSP,"20221020",0.01,0.01,"20221021","20221110","20221007",Quarterly
FSP,"20230126",0.01,0.01,"20230127","20230216","20230113",Quarterly
FTI,"20230821",0.05,0.05,"20230822","20230906","20230726",Quarterly
FTI,"20240520",0.05,0.05,"20240521","20240605","20240423",Quarterly
FTI,"20231120",0.05,0.05,"20231121","20231206","20231024",Quarterly
FTI,"20240318",0.63112,0.63112,"20240319","20240403","20240220",Quarterly
FUL,"20221019",0.19,0.19,"20221020","20221103","20221006",Quarterly
FUL,"20240731",0.2225,0.2225,"20240731","20240814","20240717",Quarterly
FUL,"20240206",0.205,0.205,"20240207","20240221","20240124",Quarterly
FUL,"20240424",0.2225,0.2225,"20240425","20240509","20240411",Quarterly
FUL,"20230719",0.205,0.205,"20230720","20230803","20230706",Quarterly
FUL,"20230419",0.205,0.205,"20230420","20230504","20230406",Quarterly
FUL,"20231018",0.205,0.205,"20231019","20231102","20231005",Quarterly
FUL,"20230206",0.19,0.19,"20230207","20230221","20230124",Quarterly
FUN,"20240605",0.3,0.3,"20240605","20240619","20240509",Quarterly
FUN,"20221130",0.3,0.3,"20221201","20221215","20221102",Quarterly
FUN,"20231205",0.3,0.3,"20231206","20231220","20231102",Quarterly
FUN,"20230905",0.3,0.3,"20230906","20230920","20230803",Quarterly
FUN,"20240628",1.53,1.53,"20240628","20240701","20240618",Other
FUN,"20220830",0.3,0.3,"20220831","20220915","20220803",Quarterly
FUN,"20240305",0.3,0.3,"20240306","20240320","20240215",Quarterly
FUN,"20230606",0.3,0.3,"20230607","20230621","20230504",Quarterly
FUN,"20230306",0.3,0.3,"20230307","20230321","20230216",Quarterly
FWRD,"20221122",0.24,0.24,"20221123","20221208","20221026",Quarterly
FWRD,"20230816",0.24,0.24,"20230817","20230907","20230725",Quarterly
FWRD,"20220817",0.24,0.24,"20220818","20220908","20220727",Quarterly
FWRD,"20231121",0.24,0.24,"20231122","20231207","20231024",Quarterly
FWRD,"20230524",0.24,0.24,"20230525","20230613","20230428",Quarterly
FWRD,"20230301",0.24,0.24,"20230302","20230317","20230207",Quarterly
GBX,"20230717",0.3,0.3,"20230718","20230808","20230629",Quarterly
GBX,"20231107",0.3,0.3,"20231108","20231129","20231020",Quarterly
GBX,"20230125",0.27,0.27,"20230126","20230216","20230106",Quarterly
GBX,"20240422",0.3,0.3,"20240423","20240514","20240405",Quarterly
GBX,"20230424",0.27,0.27,"20230425","20230516","20230404",Quarterly
GBX,"20240723",0.3,0.3,"20240723","20240813","20240708",Quarterly
GBX,"20240124",0.3,0.3,"20240125","20240215","20240105",Quarterly
GBX,"20221107",0.27,0.27,"20221108","20221129","20221021",Quarterly
GD,"20230706",1.32,1.32,"20230707","20230811","20230607",Quarterly
GD,"20221006",1.26,1.26,"20221007","20221110","20220803",Quarterly
GD,"20240705",1.42,1.42,"20240705","20240809","20240605",Quarterly
GD,"20240411",1.42,1.42,"20240412","20240510","20240306",Quarterly
GD,"20230119",1.26,1.26,"20230120","20230210","20221207",Quarterly
GD,"20231005",1.32,1.32,"20231006","20231110","20230801",Quarterly
GD,"20230413",1.32,1.32,"20230414","20230512","20230308",Quarterly
GD,"20240118",1.32,1.32,"20240119","20240209","20231206",Quarterly
GDX,"20221219",0.4762,0.4762,"20221220","20221223","20221216",Annual
GDX,"20231218",0.5001,0.5001,"20231219","20231222","20221208",Annual
GEF,"20220915",0.5,0.5,"20220916","20221001","20220830",Quarterly
GEF,"20230615",0.5,0.5,"20230619","20230701","20230605",Quarterly
GEF,"20221215",0.5,0.5,"20221216","20230101","20221206",Quarterly
GEF,"20240315",0.52,0.52,"20240318","20240401","20240226",Quarterly
GEF,"20240618",0.52,0.52,"20240618","20240701","20240603",Quarterly
GEF,"20231215",0.52,0.52,"20231218","20240101","20231205",Quarterly
GEF,"20230914",0.52,0.52,"20230915","20231002","20230829",Quarterly
GEF,"20230316",0.5,0.5,"20230317","20230401","20230228",Quarterly
GEHC,"20231019",0.03,0.03,"20231020","20231115","20230922",Quarterly
GEHC,"20240112",0.03,0.03,"20240116","20240215","20231208",Quarterly
GEHC,"20230522",0.03,0.03,"20230523","20230615","20230425",Quarterly
