"bse_dt","tck_iem_cd","ifw_ofw_dit_cd","ifw_ofw_tck_cd","ifw_ofw_amt_wht_rt","ifw_ofw_rnk"
"20240613",DPST        ,"02",NVDA        ,95.95,1
"20240613",DPST        ,"02",SMR         ,4.05,2
"20240827",DPST        ,"02",SIGA        ,62.57,1
"20240703",DPST        ,"02",EURL        ,100.00,1
"20240827",DPST        ,"02",SOXL        ,24.24,2
"20240827",DPST        ,"02",TNA         ,7.23,3
"20240827",DPST        ,"02",ONON        ,5.96,4
"20240702",DPST        ,"02",TMF         ,53.34,1
"20240702",DPST        ,"02",SOXL        ,42.05,2
"20240702",DPST        ,"02",NKE         ,4.61,3
"20240618",DPST        ,"02",SOXL        ,95.32,1
"20240618",DPST        ,"02",CONL        ,3.40,2
"20240618",DPST        ,"02",SOXS        ,0.40,4
"20240718",DPST        ,"02",SOXL        ,99.37,1
"20240718",DPST        ,"02",USD         ,0.63,2
"20240603",DPST        ,"02",CONL        ,34.28,2
"20240603",DPST        ,"02",BNKU        ,16.36,3
"20240603",DPST        ,"02",SOXL        ,5.12,4
"20240709",DPST        ,"02",SOXS        ,4.18,4
"20240603",DPST        ,"02",TQQQ        ,4.39,5
"20240612",DPST        ,"02",MULN        ,30.46,2
"20240612",DPST        ,"02",SOXS        ,23.26,3
"20240612",DPST        ,"02",UPRO        ,1.32,4
"20240627",DPST        ,"02",TSLL        ,7.43,4
"20240627",DPST        ,"02",AMZU        ,0.29,5
"20240607",DPST        ,"02",NVDX        ,91.58,1
"20240607",DPST        ,"02",SOXL        ,8.28,2
"20240607",DPST        ,"02",LABU        ,0.08,3
"20240701",DPST        ,"02",DJT         ,83.59,1
"20240701",DPST        ,"02",KWEB        ,6.78,2
"20240701",DPST        ,"02",TMF         ,3.65,3
"20240701",DPST        ,"02",NVDY        ,2.82,4
"20240701",DPST        ,"02",O           ,2.21,5
"20240607",DPST        ,"02",ONON        ,0.06,4
"20240531",DPST        ,"02",TQQQ        ,59.69,1
"20240724",DPST        ,"02",SOXS        ,5.57,3
"20240801",DPST        ,"02",SOXL        ,2.23,5
"20240724",DPST        ,"02",SERV        ,82.68,1
"20240704",DPST        ,"02",TNA         ,79.70,1
"20240710",DPST        ,"02",BOIL        ,46.17,1
"20240710",DPST        ,"02",MMYT        ,12.53,2
"20240531",DPST        ,"02",BOIL        ,26.78,2
"20240704",DPST        ,"02",NIO         ,20.30,2
"20240725",DPST        ,"02",AEHR        ,5.68,5
"20240710",DPST        ,"02",TMF         ,9.25,3
"20240710",DPST        ,"02",META        ,8.61,4
"20240710",DPST        ,"02",MRVL        ,8.40,5
"20240531",DPST        ,"02",NVDL        ,6.90,3
"20240611",DPST        ,"02",SOXS        ,51.39,1
"20240611",DPST        ,"02",VRT         ,48.61,2
"20240729",DPST        ,"02",NVDL        ,100.00,1
"20240814",DPST        ,"02",NVDL        ,100.00,1
"20240802",DPST        ,"02",MSFU        ,21.22,3
"20240802",DPST        ,"02",TSLL        ,21.60,2
"20240802",DPST        ,"02",NVDL        ,57.18,1
"20240531",DPST        ,"02",BULZ        ,6.04,4
"20240725",DPST        ,"02",SPOT        ,11.21,4
"20240725",DPST        ,"02",CONL        ,15.89,3
"20240725",DPST        ,"02",TQQQ        ,23.76,2
"20240725",DPST        ,"02",RCL         ,27.40,1
"20240801",DPST        ,"02",UNH         ,21.70,3
"20240628",DPST        ,"02",BITX        ,87.60,1
"20240531",DPST        ,"02",SOXL        ,0.60,5
"20240620",DPST        ,"02",NNE         ,7.23,4
"20240621",DPST        ,"02",SOXS        ,65.65,1
"20240722",DPST        ,"02",PFE         ,100.00,1
"20240614",DPST        ,"02",YINN        ,100.00,1
"20240801",DPST        ,"02",CRWD        ,14.56,4
"20240621",DPST        ,"02",QLD         ,22.01,2
"20240621",DPST        ,"02",SMR         ,4.15,3
"20240621",DPST        ,"02",OBE         ,3.84,4
"20240621",DPST        ,"02",PFE         ,2.18,5
"20240819",DPST        ,"02",OILD        ,0.20,4
"20240628",DPST        ,"02",BNKU        ,5.84,2
"20240717",DPST        ,"02",SBUX        ,9.32,5
"20240717",DPST        ,"02",SPCE        ,10.26,4
"20240717",DPST        ,"02",BITU        ,11.15,3
"20240717",DPST        ,"02",TSLA        ,15.83,2
"20240717",DPST        ,"02",GIS         ,23.29,1
"20240819",DPST        ,"02",AAPU        ,0.23,3
"20240624",DPST        ,"02",TMF         ,19.63,2
"20240624",DPST        ,"02",SOXL        ,58.35,1
"20240723",DPST        ,"02",SERV        ,100.00,1
"20240819",DPST        ,"02",ERY         ,0.30,2
"20240819",DPST        ,"02",BITO        ,99.26,1
"20240620",DPST        ,"02",BRZU        ,23.37,3
"20240628",DPST        ,"02",MU          ,2.28,3
"20240628",DPST        ,"02",TSLY        ,1.74,4
"20240628",DPST        ,"02",GGLL        ,1.16,5
"20240624",DPST        ,"02",TSLA        ,3.41,5
"20240624",DPST        ,"02",FRO         ,4.59,4
"20240708",DPST        ,"02",TSLL        ,100.00,1
"20240724",DPST        ,"02",IWM         ,11.75,2
"20240624",DPST        ,"02",TSLL        ,12.39,3
"20240719",DPST        ,"02",SOXS        ,85.35,1
"20240719",DPST        ,"02",TNA         ,11.84,2
"20240719",DPST        ,"02",PFE         ,2.80,3
"20240801",DPST        ,"02",NVDL        ,33.53,1
"20240801",DPST        ,"02",TMF         ,27.98,2
"20240620",DPST        ,"02",NEP         ,28.00,2
"20240620",DPST        ,"02",PHO         ,41.40,1
"20240627",DPST        ,"02",NVDU        ,13.66,3
"20240627",DPST        ,"02",TQQQ        ,29.67,2
"20240627",DPST        ,"02",MU          ,48.94,1
"20240612",DPST        ,"02",BNKU        ,44.97,1
"20240613",DPZ         ,"01",GLD         ,66.89,1
"20240823",DPZ         ,"01",RL          ,100.00,1
"20240613",DPZ         ,"01",LULU        ,33.11,2
"20240722",DPZ         ,"01",MSTR        ,94.02,1
"20240722",DPZ         ,"01",SBUX        ,5.98,2
"20240719",DPZ         ,"01",EL          ,5.82,3
"20240717",DPZ         ,"01",AAPL        ,13.20,2
"20240717",DPZ         ,"01",AMZN        ,86.80,1
"20240719",DPZ         ,"01",U           ,52.32,1
"20240719",DPZ         ,"01",URI         ,41.86,2
"20240701",DPZ         ,"02",SOXX        ,31.55,2
"20240724",DPZ         ,"02",OXY         ,100.00,1
"20240708",DPZ         ,"02",KHC         ,100.00,1
"20240826",DPZ         ,"02",HSY         ,100.00,1
"20240805",DPZ         ,"02",SCHD        ,95.15,1
"20240725",DPZ         ,"02",DELL        ,27.67,2
"20240725",DPZ         ,"02",MGK         ,72.33,1
"20240701",DPZ         ,"02",AVGO        ,68.45,1
"20240805",DPZ         ,"02",MRNA        ,4.85,2
"20240723",DPZ         ,"02",MULN        ,100.00,1
"20240604",DPZ         ,"02",VRT         ,100.00,1
"20240730",DPZ         ,"02",MAGS        ,100.00,1
"20240726",DPZ         ,"02",LW          ,100.00,1
"20240710",DRI         ,"01",BMY         ,100.00,1
"20240704",DRI         ,"01",CSCO        ,100.00,1
"20240702",DRI         ,"01",LLY         ,52.72,1
"20240822",DRI         ,"01",MRNA        ,100.00,1
"20240702",DRI         ,"01",META        ,19.57,3
"20240702",DRI         ,"01",NVO         ,27.71,2
"20240711",DRI         ,"01",EQIX        ,100.00,1
"20240627",DRI         ,"02",EWI         ,100.00,1
"20240708",DRI         ,"02",NXT         ,6.40,3
"20240708",DRI         ,"02",TSM         ,22.93,2
"20240708",DRI         ,"02",ACLS        ,70.68,1
"20240722",DRI         ,"02",SOXL        ,100.00,1
"20240717",DRI         ,"02",AMAT        ,26.18,2
"20240717",DRI         ,"02",TQQQ        ,23.97,3
"20240717",DRI         ,"02",SPLG        ,21.77,4
"20240531",DRI         ,"02",FICO        ,77.03,1
"20240531",DRI         ,"02",VEEV        ,22.97,2
"20240717",DRI         ,"02",META        ,28.08,1
"20240628",DRIV        ,"01",ARM         ,16.27,3
"20240624",DRIV        ,"01",SYY         ,32.18,1
"20240624",DRIV        ,"01",USB         ,17.37,4
"20240628",DRIV        ,"01",PANW        ,14.46,4
"20240628",DRIV        ,"01",XOM         ,11.30,5
"20240624",DRIV        ,"01",FAST        ,28.80,2
"20240624",DRIV        ,"01",OMF         ,21.65,3
"20240628",DRIV        ,"01",ASML        ,40.17,1
"20240628",DRIV        ,"01",LLY         ,17.80,2
"20240731",DRIV        ,"01",VEU         ,18.98,4
"20240731",DRIV        ,"01",IOO         ,30.53,1
"20240731",DRIV        ,"01",SCHD        ,26.38,2
"20240731",DRIV        ,"01",VEA         ,24.11,3
"20240711",DRIV        ,"01",AMWL        ,100.00,1
"20240618",DRIV        ,"02",MBIO        ,2.99,4
"20240618",DRIV        ,"02",NVDA        ,3.46,3
"20240618",DRIV        ,"02",O           ,20.36,2
"20240618",DRIV        ,"02",TQQQ        ,73.19,1
"20240816",DRIV        ,"02",PLUG        ,100.00,1
"20240820",DRIV        ,"02",GNS         ,7.19,2
"20240820",DRIV        ,"02",BITX        ,92.81,1
"20240611",DRIV        ,"02",NVDA        ,100.00,1
"20240612",DRIV        ,"02",NVDA        ,100.00,1
"20240610",DRIV        ,"02",NVDA        ,100.00,1
"20240624",DVN         ,"01",JNJ         ,81.81,1
"20240624",DVN         ,"01",BITF        ,18.19,2
"20240801",DVN         ,"01",BIDU        ,100.00,1
"20240820",DVN         ,"02",WU          ,51.78,1
"20240709",DVN         ,"02",WOLF        ,100.00,1
"20240820",DVN         ,"02",BEN         ,48.22,2
"20240701",DVN         ,"02",MSOX        ,99.05,1
"20240701",DVN         ,"02",MSOS        ,0.95,2
"20240612",DXC         ,"01",RLAY        ,8.43,5
"20240612",DXC         ,"01",SPWR        ,8.75,3
"20240612",DXC         ,"01",BROG        ,9.24,1
"20240612",DXC         ,"01",VBNK        ,8.50,4
"20240612",DXC         ,"01",IHRT        ,9.09,2
"20240613",DXC         ,"02",IHRT        ,21.92,2
"20240613",DXC         ,"02",ASTS        ,38.58,1
"20240613",DXC         ,"02",IMRX        ,19.48,4
"20240613",DXC         ,"02",VRDN        ,20.02,3
"20240610",DXC         ,"02",JDZG        ,100.00,1
"20240716",DXCM        ,"01",IONQ        ,0.53,3
"20240716",DXCM        ,"01",ETN         ,20.92,2
"20240716",DXCM        ,"01",TSLA        ,78.55,1
"20240730",DXCM        ,"01",PRST        ,9.50,3
"20240730",DXCM        ,"01",MLGO        ,8.43,4
"20240730",DXCM        ,"01",SNOW        ,7.72,5
"20240718",DXCM        ,"01",MRVL        ,19.41,2
"20240718",DXCM        ,"01",LLY         ,80.59,1
"20240813",DXCM        ,"01",K           ,1.35,2
"20240813",DXCM        ,"01",SBUX        ,98.65,1
"20240730",DXCM        ,"01",VEEV        ,32.63,1
"20240821",DXCM        ,"01",TQQQ        ,61.15,1
"20240821",DXCM        ,"01",TSLL        ,38.85,2
"20240730",DXCM        ,"01",TSLA        ,28.50,2
"20240805",DXCM        ,"01",IBM         ,11.51,3
"20240805",DXCM        ,"01",TSLA        ,13.16,2
"20240805",DXCM        ,"01",COKE        ,75.33,1
"20240729",DXCM        ,"01",GEHC        ,5.21,5
"20240729",DXCM        ,"01",JOBY        ,10.08,4
"20240729",DXCM        ,"01",SGMO        ,12.98,3
"20240729",DXCM        ,"01",V           ,33.11,2
"20240729",DXCM        ,"01",UPS         ,33.17,1
"20240717",DXCM        ,"01",SENS        ,100.00,1
"20240705",DXCM        ,"01",TSM         ,100.00,1
"20240819",DXCM        ,"01",SOXL        ,100.00,1
"20240814",DXCM        ,"01",PEP         ,20.18,3
"20240814",DXCM        ,"01",MU          ,22.28,2
"20240814",DXCM        ,"01",QCOM        ,57.53,1
"20240806",DXCM        ,"02",PG          ,38.06,1
"20240806",DXCM        ,"02",FRPT        ,27.49,3
"20240731",DXCM        ,"02",GOOG        ,43.46,1
"20240731",DXCM        ,"02",NVDA        ,34.98,2
"20240731",DXCM        ,"02",SGMO        ,17.47,3
"20240731",DXCM        ,"02",RMBS        ,4.10,4
"20240823",DXCM        ,"02",BITO        ,100.00,1
"20240726",DXCM        ,"02",AAPL        ,100.00,1
"20240807",DXCM        ,"02",CVX         ,100.00,1
"20240806",DXCM        ,"02",POWL        ,34.45,2
"20240826",DXCM        ,"02",VSTE        ,100.00,1
"20240805",DXCM        ,"02",INTC        ,11.83,4
"20240801",DXCM        ,"02",TMF         ,46.81,1
"20240801",DXCM        ,"02",BOIL        ,25.62,3
"20240723",DXCM        ,"02",NVDA        ,100.00,1
"20240701",DXCM        ,"02",EPAM        ,100.00,1
"20240801",DXCM        ,"02",IMNN        ,27.57,2
"20240805",DXCM        ,"02",NU          ,18.65,3
"20240805",DXCM        ,"02",AVGO        ,23.77,2
"20240805",DXCM        ,"02",TSLA        ,45.76,1
"20240726",DY          ,"02",TYL         ,30.81,2
"20240726",DY          ,"02",FI          ,42.59,1
"20240821",DY          ,"02",ALNY        ,100.00,1
"20240726",DY          ,"02",BRO         ,26.60,3
"20240618",EAF         ,"01",TENX        ,29.14,1
"20240618",EAF         ,"01",SLRX        ,27.48,2
"20240821",EAF         ,"01",BBAI        ,100.00,1
"20240618",EAF         ,"01",GDC         ,10.85,5
"20240618",EAF         ,"01",GOVX        ,11.14,4
"20240618",EAF         ,"01",SONM        ,15.03,3
"20240827",EAF         ,"02",CLDI        ,100.00,1
"20240725",EAST        ,"01",AVGR        ,9.39,3
"20240725",EAST        ,"01",HSDT        ,9.26,4
"20240611",EAST        ,"01",MNTS        ,22.88,1
"20240626",EAST        ,"01",STAF        ,100.00,1
"20240722",EAST        ,"01",ZCMD        ,100.00,1
"20240710",EAST        ,"01",NBY         ,15.45,3
"20240710",EAST        ,"01",SMFL        ,38.26,2
"20240701",EAST        ,"01",BJDX        ,29.68,2
"20240717",EAST        ,"01",CTHR        ,100.00,1
"20240819",EAST        ,"01",FOXO        ,55.18,1
"20240819",EAST        ,"01",SNES        ,41.49,2
"20240710",EAST        ,"01",STAF        ,46.29,1
"20240819",EAST        ,"01",YOSH        ,3.33,3
"20240725",EAST        ,"01",MYSZ        ,9.15,5
"20240610",EAST        ,"01",RELI        ,100.00,1
"20240607",EAST        ,"01",VS          ,100.00,1
"20240701",EAST        ,"01",MYSZ        ,57.71,1
"20240701",EAST        ,"01",TNON        ,12.62,3
"20240814",EAST        ,"01",DGLY        ,11.66,5
"20240611",EAST        ,"01",JYD         ,16.63,3
"20240611",EAST        ,"01",SPCE        ,17.13,2
"20240611",EAST        ,"01",TELL        ,10.09,5
"20240814",EAST        ,"01",ALBT        ,12.89,4
"20240814",EAST        ,"01",BQ          ,15.05,3
"20240814",EAST        ,"01",OCTO        ,15.75,2
"20240814",EAST        ,"01",TRVN        ,15.90,1
"20240611",EAST        ,"01",VRPX        ,15.19,4
"20240725",EAST        ,"01",YCBD        ,30.12,1
"20240725",EAST        ,"01",NAOV        ,10.29,2
"20240625",EAST        ,"01",BSFC        ,68.24,1
"20240625",EAST        ,"01",CMND        ,1.71,3
"20240613",EAST        ,"01",BQ          ,100.00,1
"20240625",EAST        ,"01",HCTI        ,30.06,2
"20240716",EAST        ,"01",RFL         ,100.00,1
"20240812",EAST        ,"01",VATE        ,1.65,5
"20240812",EAST        ,"01",SPCE        ,3.77,4
"20240812",EAST        ,"01",FOXO        ,20.94,3
"20240812",EAST        ,"01",NAOV        ,33.98,2
"20240812",EAST        ,"01",DBGI        ,37.31,1
"20240605",EAST        ,"01",APDN        ,100.00,1
"20240731",EAST        ,"01",AVGR        ,15.33,4
"20240731",EAST        ,"01",ALBT        ,22.68,3
"20240731",EAST        ,"01",TRNR        ,29.31,2
"20240731",EAST        ,"01",DBGI        ,32.67,1
"20240816",EAST        ,"01",SBFM        ,100.00,1
"20240715",EAST        ,"01",CYCC        ,46.98,1
"20240715",EAST        ,"01",WORX        ,41.13,2
"20240715",EAST        ,"01",DATS        ,11.90,3
"20240730",EAST        ,"01",BMRA        ,9.99,5
"20240730",EAST        ,"01",HUBC        ,10.43,4
"20240730",EAST        ,"01",AIU         ,13.99,3
"20240730",EAST        ,"01",KORE        ,23.90,2
"20240730",EAST        ,"01",JEWL        ,28.37,1
"20240618",EAST        ,"02",NBY         ,100.00,1
"20240711",EAST        ,"02",ONFO        ,10.97,5
"20240711",EAST        ,"02",SOPA        ,14.14,4
"20240711",EAST        ,"02",DBGI        ,15.61,3
"20240821",EAST        ,"02",SISI        ,4.07,5
"20240821",EAST        ,"02",AEI         ,6.93,4
"20240821",EAST        ,"02",APTO        ,21.19,3
"20240821",EAST        ,"02",JEWL        ,27.85,2
"20240821",EAST        ,"02",TRVN        ,33.28,1
"20240816",EAST        ,"02",TRVN        ,40.79,2
"20240816",EAST        ,"02",FOXO        ,59.21,1
"20240711",EAST        ,"02",CYTO        ,17.43,2
"20240806",EAST        ,"02",NUWE        ,68.07,1
"20240806",EAST        ,"02",NA          ,17.80,2
"20240806",EAST        ,"02",BQ          ,14.13,3
"20240711",EAST        ,"02",WAVD        ,27.34,1
"20240718",EAST        ,"02",PRSO        ,100.00,1
"20240820",EAST        ,"02",BSFC        ,34.44,1
"20240820",EAST        ,"02",RHE         ,33.31,2
"20240820",EAST        ,"02",KAVL        ,32.25,3
"20240813",EAST        ,"02",OCTO        ,100.00,1
"20240802",EAST        ,"02",DBGI        ,50.78,1
"20240626",EAST        ,"02",TCRT        ,13.17,3
"20240626",EAST        ,"02",GLMD        ,24.21,2
"20240626",EAST        ,"02",KORE        ,41.19,1
"20240814",EAST        ,"02",MYSZ        ,24.23,4
"20240814",EAST        ,"02",SOPA        ,24.36,3
"20240814",EAST        ,"02",NVFY        ,25.17,2
"20240814",EAST        ,"02",ASST        ,26.24,1
"20240708",EAST        ,"02",KULR        ,100.00,1
"20240723",EAST        ,"02",WORX        ,100.00,1
"20240626",EAST        ,"02",SNOA        ,3.70,5
"20240626",EAST        ,"02",NTBL        ,12.08,4
"20240624",EAST        ,"02",INM         ,29.07,1
"20240624",EAST        ,"02",SNES        ,26.51,2
"20240624",EAST        ,"02",SYTA        ,25.84,3
"20240624",EAST        ,"02",VLCN        ,18.59,4
"20240819",EAST        ,"02",OLB         ,35.57,1
"20240819",EAST        ,"02",KAVL        ,34.25,2
"20240819",EAST        ,"02",SYTA        ,30.18,3
"20240805",EAST        ,"02",SNAX        ,100.00,1
"20240802",EAST        ,"02",VBIV        ,49.22,2
"20240809",EB          ,"01",CASSQ       ,0.03,4
"20240725",EB          ,"01",IGMS        ,42.61,1
"20240725",EB          ,"01",RVSB        ,32.39,2
"20240725",EB          ,"01",SABS        ,14.87,3
"20240725",EB          ,"01",CNVS        ,3.18,4
"20240725",EB          ,"01",KLTR        ,2.30,5
"20240809",EB          ,"01",GILT        ,42.44,1
"20240809",EB          ,"01",MGTX        ,39.33,2
"20240809",EB          ,"01",GNLX        ,18.20,3
"20240812",EB          ,"02",CGC         ,24.85,1
"20240812",EB          ,"02",AMPX        ,8.50,5
"20240812",EB          ,"02",OMGA        ,23.87,2
"20240812",EB          ,"02",UK          ,11.54,3
"20240812",EB          ,"02",BTG         ,9.63,4
"20240802",EB          ,"02",AAOI        ,13.25,1
"20240802",EB          ,"02",VTSI        ,13.09,3
"20240802",EB          ,"02",LFMD        ,10.55,4
"20240802",EB          ,"02",TENX        ,10.09,5
"20240802",EB          ,"02",ZYXI        ,13.17,2
"20240812",EBAY        ,"01",TSLL        ,28.11,1
